"rgn_id","species","sust_coeff"
2,"Atlantic salmon",0.13
11,"Atlantic salmon",0.13
4,"Atlantic salmon",0.13
9,"Atlantic salmon",0.13
5,"Atlantic salmon",0.13
8,"Atlantic salmon",0.13
7,"Atlantic salmon",0.13
3,"Atlantic salmon",0.13
1,"Atlantic salmon",0.13
6,"Atlantic salmon",0.13
12,"Atlantic salmon",0.13
10,"Atlantic salmon",0.13
2,"Bastard halibut",0.444010417
11,"Bastard halibut",0.444010417
4,"Bastard halibut",0.444010417
9,"Bastard halibut",0.444010417
5,"Bastard halibut",0.444010417
8,"Bastard halibut",0.444010417
7,"Bastard halibut",0.444010417
3,"Bastard halibut",0.444010417
1,"Bastard halibut",0.444010417
6,"Bastard halibut",0.444010417
12,"Bastard halibut",0.444010417
10,"Bastard halibut",0.444010417
2,"Chilean flat oyster",0.811764706
11,"Chilean flat oyster",0.811764706
4,"Chilean flat oyster",0.811764706
9,"Chilean flat oyster",0.811764706
5,"Chilean flat oyster",0.811764706
8,"Chilean flat oyster",0.811764706
7,"Chilean flat oyster",0.811764706
3,"Chilean flat oyster",0.811764706
1,"Chilean flat oyster",0.811764706
6,"Chilean flat oyster",0.811764706
12,"Chilean flat oyster",0.811764706
10,"Chilean flat oyster",0.811764706
2,"Chilean mussel",0.811764706
11,"Chilean mussel",0.811764706
4,"Chilean mussel",0.811764706
9,"Chilean mussel",0.811764706
5,"Chilean mussel",0.811764706
8,"Chilean mussel",0.811764706
7,"Chilean mussel",0.811764706
3,"Chilean mussel",0.811764706
1,"Chilean mussel",0.811764706
6,"Chilean mussel",0.811764706
12,"Chilean mussel",0.811764706
10,"Chilean mussel",0.811764706
2,"Chinook(=Spring=King)salmon",0.370833333
11,"Chinook(=Spring=King)salmon",0.370833333
4,"Chinook(=Spring=King)salmon",0.370833333
9,"Chinook(=Spring=King)salmon",0.370833333
5,"Chinook(=Spring=King)salmon",0.370833333
8,"Chinook(=Spring=King)salmon",0.370833333
7,"Chinook(=Spring=King)salmon",0.370833333
3,"Chinook(=Spring=King)salmon",0.370833333
1,"Chinook(=Spring=King)salmon",0.370833333
6,"Chinook(=Spring=King)salmon",0.370833333
12,"Chinook(=Spring=King)salmon",0.370833333
10,"Chinook(=Spring=King)salmon",0.370833333
2,"Cholga mussel",0.811764706
11,"Cholga mussel",0.811764706
4,"Cholga mussel",0.811764706
9,"Cholga mussel",0.811764706
